day	Anno	celltype	UMAP_1	UMAP_2	marker:Hlx	marker:Postn	up:Foxp1	up:Creb3l1	up:Nr2f2	up:Hoxb2	up:Gata5	up:Nkx2-3	up:Mef2c	down:Cdx2	down:Lef1	down:Hoxd9	down:Pitx1	down:Id3	down:Hoxd1	down:Evx1	down:Nkx1-2	down:Hoxa10	down:Msx1	down:Msx2	down:Tcf7	down:Alx3	down:Hmga2	down:Sp5	down:Hoxa1	down:Id1	down:Cdx1	down:Hoxb6	down:Hoxb8	down:Hoxb9	down:Cdx4	down:Tbx3
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.47	-1.98	0	0	0	0	0	1.9	0	0	0	3.7	2.5	2.5	2.5	3.7	3.3	2.5	1.9	0	3.5	1.9	0	1.9	3.9	0	1.9	4.1	1.9	1.9	0	0	2.5	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-5.72	-1.91	0	0	2.4	1.8	0	2.7	0	0	0	3	3	2.7	3.2	3.4	3.5	1.8	0	0	3.8	1.8	1.8	0	3.9	0	0	3	0	1.8	3	0	2.7	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-6.99	4.57	0	0	0	0	0	0	0	0	0	0	3.6	0	0	4.7	0	0	0	0	0	2.9	0	0	2.9	2.9	0	3.6	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	3.01	2	0	2.1	2.8	2.8	2.1	2.8	0	2.1	0	0	0	0	2.1	0	0	0	0	0	4	2.1	0	2.1	3.2	0	0	0	0	2.1	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.23	3.33	0	2.2	0	3.2	0	2.2	0	0	0	0	2.2	0	2.2	4.2	0	0	0	0	2.2	2.2	0	0	2.8	0	0	0	0	2.2	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.01	-0.76	0	0	0	1.9	0	0	0	0	1.9	1.9	1.9	0	0	4.2	1.9	0	0	0	2.9	2.9	0	0	3.5	0	2.9	1.9	2.9	1.9	1.9	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-6.78	4.94	0	0	2.2	0	0	3.2	2.8	0	0	0	3.5	0	2.2	4.6	0	0	0	0	3.7	3.7	0	0	2.8	2.8	2.2	4	0	0	0	0	0	2.2
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.95	-2.16	0	3.6	0	2.6	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	4.3	4.1	0	0	4.1	0	0	0	0	3.6	2.6	0	0	2.6
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.16	2.88	2.1	0	0	3.9	0	3.3	0	0	2.1	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	3.1	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.3	1.37	2.3	1.7	0	2.7	0	2.3	0	1.7	0	0	0	0	2.7	0	0	0	0	0	2.7	2.7	0	0	2.7	0	0	0	0	0	1.7	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.22	0.71	0	0	0	0	0	2.2	0	0	0	0	0	0	0	4.4	0	0	0	0	2.2	0	0	0	3.7	0	0	3.2	0	2.2	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-2.52	1.29	0	0	2.2	0	0	2.9	0	0	0	2.2	0	0	0	2.9	2.2	0	0	0	0	2.2	0	0	2.9	0	2.2	2.2	0	2.2	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.3	-3.75	2	0	2.6	3	0	2	0	0	0	2	0	0	0	3.9	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.89	-0.59	0	0	0	0	0	3.4	2.1	0	0	0	2.1	2.7	0	4.3	2.1	0	0	0	3.6	0	0	0	3.8	0	2.1	2.1	2.7	3.4	0	0	2.1	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.24	2.53	2	0	3	3.5	0	3	0	0	0	0	0	0	2	3	0	0	0	0	0	2.6	0	0	2	0	0	0	0	3	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.72	5.21	0	3.3	0	3.3	0	3.3	0	0	0	0	0	0	0	2.9	0	0	0	0	2.3	0	0	0	0	0	2.3	2.3	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	4.48	2.97	0	0	2.6	2.6	0	2.6	0	0	0	0	0	0	0	0	2.6	0	0	0	3.2	0	0	0	3.6	0	2.6	0	0	0	0	2.6	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	5.25	-2.28	0	3.2	0	3.2	0	1.9	2.6	0	0	0	1.9	0	2.9	3.9	0	2.6	0	0	4.1	2.6	0	1.9	1.9	0	1.9	0	0	3.9	2.9	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.36	5.27	0	0	2.2	2.8	2.2	3.2	0	0	0	0	0	0	0	2.2	0	0	0	0	2.8	2.8	0	0	2.2	0	0	0	0	3.2	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.18	1.09	1.9	0	1.3	2.7	1.3	3	0	1.3	0	2.5	1.9	0	1.3	2.7	0	0	0	0	2.2	1.9	0	0	3.1	0	0	0	1.3	2.2	1.3	0	2.7	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-2.11	2.84	0	0	0	0	0	4.1	0	0	0	0	0	0	0	4.1	3.1	0	0	0	2.1	2.7	0	0	2.7	0	2.1	0	0	0	0	0	2.1	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	4.21	4.42	0	0	0	2.4	0	3.1	0	0	0	0	0	0	3.1	0	0	0	0	0	2.4	0	0	2.4	0	0	0	0	0	0	2.4	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.08	0.17	0	0	3	1.7	0	2.3	0	0	0	1.7	0	0	1.7	1.7	0	0	0	0	1.7	1.7	0	0	2.7	0	1.7	1.7	0	1.7	1.7	0	1.7	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	0.48	4.42	0	0	3	0	2.4	3.4	0	0	0	0	0	0	0	3.9	2.4	0	0	0	0	2.4	0	0	3	0	0	0	0	2.4	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.92	4.29	2.3	0	0	0	0	3.8	2.3	0	0	0	0	0	0	4.8	0	0	0	0	2.9	0	0	0	0	0	0	4.4	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	4.51	-1.09	0	0	2.4	2.4	0	2.4	0	0	0	0	2.4	0	2.4	3.4	0	0	0	0	4.1	3.4	0	0	2.4	0	0	3.7	0	3	2.4	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	5.38	-0.51	0	0	0	2.7	0	4.3	0	0	0	0	0	0	3.4	2.7	0	0	0	0	4.6	0	0	0	2.7	0	0	0	0	2.7	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.71	2.49	2.1	0	2.1	0	0	3.8	0	0	0	2.1	2.1	0	0	4.5	3.6	0	0	0	4.2	3.6	0	0	3.1	0	0	2.1	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.2	1.44	1.8	1.8	0	2.4	1.8	3.1	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	1.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.6	0.72	0	0	0	0	2.1	2.8	2.1	0	0	0	2.1	0	0	3.4	0	0	0	0	2.8	2.1	0	0	3.4	2.8	0	2.1	2.1	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.44	3.22	2.5	2.5	1.9	3.4	0	3.4	0	0	0	0	1.9	0	1.9	0	0	0	0	0	2.9	1.9	0	0	2.5	0	0	1.9	1.9	2.5	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	5.97	-1.29	0	0	0	0	0	2.4	0	0	0	0	0	0	2.4	4.3	2.4	0	0	0	4.2	2.4	0	0	3.5	0	3.1	0	0	4.3	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.03	2.24	1.9	0	2.9	1.9	1.9	4.3	0	0	0	0	0	0	0	0	1.9	0	0	0	1.9	3.4	0	0	2.5	0	0	0	0	1.9	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.53	-1.08	1.2	1.7	1.7	2.3	1.2	2	0	0	0	0	0	0	0	0	0	0	0	0	2.7	1.2	0	1.2	2.5	0	0	0	0	0	1.7	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.18	-1.79	2.2	0	0	0	0	2.8	0	0	0	3.5	2.8	0	0	3.7	2.8	0	2.8	0	3.9	2.2	0	0	2.8	0	2.2	3.2	2.8	2.2	0	2.2	2.8	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	0.18	7.44	1.7	1.2	2.3	2.7	1.2	1.7	0	0	0	0	0	0	1.2	3.4	0	0	0	0	1.7	1.2	0	0	2.5	1.7	1.2	1.7	0	2	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.42	3.53	0	0	2	2	0	4.4	2.6	0	0	0	0	0	0	3.5	0	0	0	0	3	0	2	0	2	0	0	2.6	0	2.6	0	0	0	2
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	1.69	-1.26	0	0	2.3	2.3	0	3.5	0	0	0	0	0	1.7	0	2.7	1.7	0	0	0	3.9	0	0	1.7	3.3	0	2.3	1.7	0	2.9	3.6	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.57	6.08	0	0	3.2	0	0	3.2	3.2	0	2.5	0	0	0	0	4.9	3.2	0	0	0	0	0	0	0	3.2	0	2.5	3.6	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	7.16	-2.74	0	3.3	0	0	0	3.3	0	0	0	0	0	0	0	3.6	0	0	0	0	3.8	2.3	0	2.3	3.6	0	0	0	0	2.3	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.81	2.55	0	3.5	2.2	2.8	0	3.2	0	0	0	0	0	0	2.2	0	0	0	0	0	2.8	2.8	0	0	3.5	0	0	0	0	3.2	2.8	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	4.96	-3.14	0	0	0	2.7	0	2.7	2.1	0	2.1	2.1	0	0	2.1	3.4	0	0	0	0	3.8	2.7	2.1	0	3.1	3.1	2.1	2.1	0	3.1	2.1	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.12	2.57	2	0	2	3	2	2.6	2	0	0	2.6	0	0	2.6	2.6	2	0	0	0	2.6	0	0	0	2	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-1.55	-4.68	0	0	2.4	2.4	0	0	0	0	0	3.7	2.4	2.4	3.9	4.6	0	0	0	0	3.4	3	0	0	3.4	0	0	3	0	0	0	0	0	2.4
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.52	3.8	2.2	0	2.2	3.2	0	2.2	0	0	0	0	0	0	2.2	0	0	0	0	0	3.2	0	0	2.2	3.2	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	3.2	4.03	1.8	0	0	2.7	0	3.7	0	2.4	0	0	0	0	0	0	0	0	0	0	1.8	0	1.8	0	2.4	0	0	0	0	1.8	1.8	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-4.3	3.86	0	0	2.5	1.5	0	3	1.5	0	0	0	2.1	0	0	3.9	2.5	0	0	0	2.8	2.5	0	0	2.5	0	1.5	0	1.5	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.47	-0.39	1.9	0	2.6	2.6	0	3.2	1.9	0	0	1.9	1.9	0	0	4	0	0	0	0	1.9	0	0	0	3.2	1.9	0	2.6	0	0	1.9	0	1.9	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.82	6.77	2.4	0	0	0	0	2.7	0	2.7	2	2	2.4	0	1.5	4.4	0	0	0	0	2.9	2	1.5	0	2.9	0	0	3	0	2.4	2	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.24	-2.55	0	0	1.5	2.1	0	2.5	0	0	0	1.5	1.5	0	0	4	1.5	0	0	0	3.7	2.7	2.1	0	2.5	0	1.5	0	0	2.5	2.5	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-2.22	0.45	0	0	0	2.5	2.2	3.2	2.8	0	0	0	0	0	1.6	3.8	1.6	0	0	0	0	3.2	0	0	1.6	0	1.6	0	0	3.3	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	4.15	3.67	0	2.4	0	3.1	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	2.4	0	0	0	0	2.8	1.8	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.61	6.29	0	1.4	1.4	2.3	0	2.3	3.2	0	2.8	0	1.4	0	1.4	3.6	1.4	0	0	0	2.6	1.4	1.4	0	3	0	0	1.4	0	1.4	0	0	0	1.4
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	5.14	-3.35	0	1.7	0	0	0	3.8	1.7	0	0	1.7	0	0	3.3	3.8	1.7	0	0	0	3.8	3.5	2.3	0	3.5	0	2.3	0	0	2.3	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.31	6.27	0	0	0	2.4	0	1.8	3.9	0	3.3	0	0	0	0	4.8	0	0	0	0	0	1.8	0	0	2.4	0	0	3.3	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.47	-0.34	3.5	0	2.2	2.9	0	2.9	0	0	0	2.9	0	0	2.2	2.2	2.2	0	0	0	2.9	0	0	0	3.2	0	0	0	0	3.2	0	0	0	2.2
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	1.44	-6.85	0	0	0	3	0	1.5	1.5	0	0	2.5	2.8	2.5	2.5	4.9	0	2.1	0	0	3.6	2.8	1.5	2.1	3.1	0	0	3.4	1.5	2.1	0	1.5	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-5.06	-2.36	0	0	2.7	0	0	2.3	0	0	0	2.7	2.7	2.7	3	3.5	3.6	0	0	0	3.2	1.7	2.3	1.7	2.7	0	1.7	2.7	1.7	3	1.7	1.7	3	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	4.31	1.98	0	0	0	1.9	1.9	0	0	0	0	2.5	0	0	1.9	3.4	0	0	0	0	0	2.9	1.9	0	3.5	0	1.9	1.9	0	1.9	1.9	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	4.76	-3.14	0	1.4	1.4	2.5	0	2.5	0	0	0	0	2.3	2.5	4	4.3	1.4	1.4	0	0	4.6	3.4	1.4	1.4	3.4	1.4	1.4	2.3	0	2.7	0	0	0	1.4
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	2.31	-5.57	0	1.8	0	2.8	0	1.8	0	0	0	0	0	0	4.2	3.1	0	0	0	0	3.5	2.4	2.4	0	1.8	0	1.8	1.8	0	3.1	0	0	1.8	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.05	-1.47	0	0	0	0	0	3.4	0	0	0	1.9	0	1.9	3.4	3.6	2.6	1.9	1.9	0	4.2	2.6	0	2.6	2.9	0	1.9	2.9	0	3.4	2.6	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	3.29	2.82	2.7	0	3.1	3.7	0	2.1	0	3.1	0	2.7	0	0	0	0	0	0	0	0	3.4	2.7	0	0	0	0	2.1	0	0	3.1	2.7	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.51	4.45	1.8	2.4	1.8	0	1.8	3	1.8	0	0	0	1.8	0	0	0	0	0	0	0	1.8	0	2.4	1.8	2.8	0	0	0	0	3.4	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.15	-0.7	0	0	1.9	0	0	2.8	0	0	0	2.8	2.5	0	1.9	4.6	1.9	0	1.9	0	3.3	3.5	1.9	0	2.8	0	1.9	3.5	0	3.1	1.9	0	2.5	1.9
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.66	-1.02	2.1	0	0	0	0	3.4	2.5	0	0	2.7	1.5	0	0	5.2	2.1	1.5	1.5	0	3.5	3.7	2.1	0	3.3	1.5	1.5	3.1	2.1	2.5	0	0	1.5	1.5
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.75	2.99	0	0	1.8	0	0	3.9	0	0	0	0	0	0	1.8	4.1	2.4	0	0	0	3.6	2.8	0	0	0	0	1.8	1.8	0	2.4	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.6	3.79	0	0	1.9	2.5	0	0	0	2.5	0	2.5	0	0	1.9	2.5	0	0	0	0	2.5	0	0	0	2.5	0	0	0	1.9	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.74	-5.17	2.6	0	0	0	0	2	0	0	0	4.4	3	2	3.5	4.4	2	0	2.6	0	3.3	0	2	2	3	2	0	2.6	2	3.7	2	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	0.73	5.04	0	0	2.4	2.4	0	1.8	2.4	0	0	0	0	0	0	4.1	0	0	0	0	3.9	3.3	1.8	0	1.8	0	0	1.8	0	1.8	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	2.01	-5.99	0	0	0	3	0	0	0	0	0	0	0	0	3.4	3	2.4	0	0	0	3	3.4	2.4	0	2.4	2.4	0	2.4	0	3	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-6.41	3.84	1.5	0	1.5	0	0	2.7	1.5	1.5	0	0	2.4	0	0	4.8	0	0	0	0	3.8	1.5	0	0	2.9	1.5	0	3.6	0	2.1	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-2.14	7.04	3	0	0	2.1	0	4	2.5	0	2.5	0	0	0	0	3.6	0	0	0	0	2.5	0	1.5	0	2.5	0	1.5	2.8	0	1.5	1.5	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	0.39	1.1	2.9	1.9	1.9	3.2	2.6	3.6	0	0	0	0	0	0	2.9	0	0	0	0	0	2.9	0	0	0	3.2	0	0	0	0	2.9	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	2.77	-2.12	0	0	2.2	1.6	0	3.2	1.6	0	0	0	2.5	2.2	2.5	3.8	3.8	0	0	0	4.9	3.3	0	0	3.5	2.2	2.2	1.6	1.6	1.6	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-3.4	-5.44	0	0	0	1.4	0	0	0	0	0	4.3	3	2	1.4	4.7	0	1.4	2.6	2	3.8	1.4	0	2	3.6	0	1.4	2.4	1.4	3.6	1.4	1.4	2	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.69	-4.23	0	0	1.6	0	0	2.2	0	0	0	4.3	3	0	3.4	5	1.6	1.6	1.6	1.6	4.7	1.6	2.5	2.2	3.5	0	0	3	1.6	3.7	2.2	2.8	2.5	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-2.91	-0.79	0	0	0	1.9	0	0	0	0	0	2.9	1.9	1.9	3.7	3.7	3.1	1.9	1.9	0	4.4	4	1.9	0	3.3	1.9	2.5	3.1	1.9	1.9	1.9	0	2.5	1.9
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.24	3.71	2.1	0	1.5	3.1	2.1	3.4	0	0	0	0	0	0	0	1.5	0	0	0	0	2.7	2.1	0	0	1.5	0	0	0	0	2.7	0	0	1.5	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	4.27	-0.77	0	0	0	2.4	0	3.8	0	0	0	0	0	0	0	3.8	0	0	0	0	5.2	3.8	1.8	0	3.2	0	0	3.2	0	3.7	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.29	3.92	0	0	2.5	1.6	1.6	3.4	0	0	0	0	0	0	1.6	3.4	0	0	0	0	3.1	1.6	0	0	0	1.6	1.6	0	1.6	2.1	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.35	-0.65	2.2	0	0	0	1.6	3.8	0	0	0	3.8	0	2.2	3	3.9	0	0	0	0	3.6	2.2	2.2	1.6	2.8	0	0	3	0	3	0	0	0	2.2
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-4.3	5.17	0	0	3.3	2.6	0	2.6	0	0	0	0	0	0	0	4.7	0	0	0	0	3.3	0	0	0	2.6	0	0	2.6	0	0	0	0	0	2.6
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-4.02	5.57	0	0	0	2.9	0	2.3	0	0	2.3	0	0	0	0	4.6	2.6	0	0	0	1.7	0	0	0	1.7	0	0	2.9	0	0	0	0	0	1.7
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.82	-3.8	1.9	0	0	0	0	2.5	0	0	0	3.7	1.9	0	0	4.4	0	0	0	0	0	0	0	0	4	2.5	0	1.9	0	0	1.9	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.16	6.67	0	0	0	1.7	0	3.7	3.4	0	3.3	0	0	0	0	4.1	0	0	0	0	1.7	0	0	0	3.1	0	0	3.3	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-6.71	4.61	1.1	0	0	2.4	0	2.6	1.1	0	0	2.2	0	0	2	3.4	1.1	0	0	0	3.3	3.1	2.2	1.1	3	1.6	0	2.4	1.1	1.6	0	0	1.1	1.6
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	4.63	3.09	1.7	1.7	2.9	3.1	0	0	0	0	0	3.6	0	0	1.7	0	0	0	1.7	0	1.7	1.7	0	0	1.7	0	0	0	0	2.3	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-3.78	-4.83	2.2	0	0	0	0	0	0	0	0	4.2	3.6	1.6	3.9	3.8	0	2.6	2.8	0	3.9	1.6	0	2.2	4.1	0	1.6	2.6	0	2.6	2.6	1.6	3.4	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-4.03	5.21	0	0	2.9	0	0	2.9	2.9	0	2.9	0	0	0	0	4.7	0	0	0	0	2.6	2.6	0	0	3.4	0	0	1.9	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	0.22	3.37	1.9	0	2.5	0	0	4.2	1.9	0	0	0	0	0	0	3.6	0	0	0	0	2.9	2.9	2.5	0	1.9	0	0	0	0	0	0	0	0	2.5
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	4.28	1.88	2.3	0	2.3	1.7	0	1.7	0	2.3	0	3	0	0	2.3	3.4	0	0	1.7	0	3.2	0	0	0	3.4	0	0	0	0	1.7	0	0	1.7	1.7
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.38	1.04	0	0	0	0	0	2.3	1.7	0	0	1.7	1.7	0	0	4.5	2.9	0	0	0	2.6	3.3	0	0	2.6	0	2.3	2.3	1.7	0	0	0	0	1.7
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.55	4.67	2.2	2.2	0	2.9	0	2.9	2.2	2.2	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-2.47	5.85	0	0	1.6	1.6	0	3.5	0	0	0	0	0	0	0	4.4	0	0	0	0	0	1.6	0	0	2.5	0	1.6	1.6	0	0	0	0	0	2.2
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-4.04	3.79	0	0	0	1.9	1.4	3.8	3.1	0	1.9	0	1.9	0	0	3.9	2.3	0	0	0	3.7	3.2	0	0	3.3	0	0	1.4	0	0	0	0	1.4	1.9
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	0.52	3.53	0	0	2.5	3.2	0	3.5	2.5	0	0	0	0	0	0	2.5	0	0	0	0	3.8	3.5	0	3.2	3.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	5.38	-3.23	0	0	0	1.5	0	1.5	2.7	0	0	1.5	0	0	2.1	4.3	0	0	0	0	4.5	3.3	0	1.5	2.7	0	1.5	2.4	0	2.9	2.4	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	3	3.73	0	2	0	3.2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2.6	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.8	0.18	2.2	0	0	2.8	1.6	2.8	0	1.6	0	2.6	0	0	2.2	3.4	0	0	0	0	0	0	1.6	0	2.6	0	0	0	0	1.6	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-4.08	5.14	0	0	1.6	1.6	0	3.8	2.9	0	2.9	0	2.9	0	0	4.5	2.2	0	0	0	4.3	3.4	1.6	0	2.2	0	0	2.9	1.6	0	0	1.6	0	0
